Id-risorsa,Tipologia-risorsa,Data-creazione,Anno-inizio,IdentificativoIRIS,Titolo,Descrizione,Sede,Durata,Data-fine,Responsabili,Partecipanti,Dipartimenti,EntiPartner-ID,Enti-Descrizione,Aree-scientifiche-coinvolte,Obbiettivi,Tipologia-coinvolgimento,Pubblici-Coinvolti,Finanziamenti-esterni,Link,Settori-Erc,SSD,Parole-chiave,Iniziative-figlieIDIRIS,Iniziative-padreIDIRIS,Centri-ricerca-collegatiIDIRIS,Progetti-collegati
140501,Pubblicazioni (cartacee e digitali) dedicate al pubblico non esperto,03/12/2024,2024,PEN-24747,Pubblicazione di due articoli divulgativi sul sito techdale.it,Articoli: Come si valuta un Large Language Model? e Sono anni che l’Intelligenza Artificiale è ovunque,,,,MENSA Enrico,,INFORMATICA,249974,DALETECH SRL,AREA MIN. 01 - Scienze matematiche e informatiche,Divulgazione scientifica su temi di AI,Informazione,Cittadini (5000),0,https://techdale.it/sono-anni-che-lintelligenza-artificiale-e-ovunque//// https://techdale.it/come-si-valuta-un-large-language-model/,PE6_7 - Artificial intelligence intelligent systems natural language processing,,,,,,
141401,Produzione di programmi radiofonici e televisivi,08/12/2024,2024,PEN-24810,Partecipazione al podcast Muschio Selvaggio,Podcast generalista puntata orientata sul tema dell'AI e LLMs,,1,12/11/2024,MENSA Enrico,MENSA Enrico,INFORMATICA,250634,Muschio Selvaggio SRL,AREA MIN. 01 - Scienze matematiche e informatiche,,Informazione,Cittadini (170000),0,https://www.youtube.com/watch?v=XvfzPjaGiKY,PE6_7 - Artificial intelligence intelligent systems natural language processing,,,,,,
142764,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,16/12/2024,2024,PEN-24942,Intelligenza Artificiale in Sanità: Applicazioni e Implicazioni Etiche,Lezione aperta del prof. Boella all'interno del master di Bioetica (UniTO) e dibattito pubblico. Un’opportunità per approfondire i temi trattati nella lezione e discuterli in un contesto interattivo.,Online - Master di Bioetica (UniTO),1,20/04/2024,BOELLA Guido/// CRESTI Matteo,BOELLA Guido,FILOSOFIA E SCIENZE DELL'EDUCAZIONE/// INFORMATICA,91724/// 201458,CONSULTA DI BIOETICA ONLUS/// SIPEIA - Società Italiana per l'Etica dell'Intelligenza Artificiale,AREA MIN. 01 - Scienze matematiche e informatiche/// AREA MIN. 11 - Scienze storiche filosofiche pedagogiche e psicologiche,Dibattere con i partecipanti su come l'IA impatta sulla Sanità le applicazioni e le problematiche,Informazione,Categorie speciali o svantaggiate (es. media professionisti DSA disabili disoccupati immigrati carcerati …) (40)/// Cittadini (30)/// Terzo settore/ONG (10),0,https://www.consultadibioetica.org/intelligenza-artificiale-in-sanita-applicazioni-e-implicazioni-etiche//// https://www.ai-aware.eu/intelligenza-artificiale-in-sanita-applicazioni-e-implicazioni-etiche-lezione-master-20-aprile/,PE6_7 - Artificial intelligence intelligent systems natural language processing/// SH5_9 - Ethics and its applications/// social philosophy,,Artificial Intelligence/// Inclusività/// Sostenibilità transgenerazionale,,,,BOEG_PE_ATENEO_21_01
143401,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,18/12/2024,2024,PEN-24986,Generative AI and the creative industries,L'IA generativa è un tipo di intelligenza artificiale che può essere utilizzata per generare contenuti sintetici come testi immagini e audiovisivi. Sebbene abbia raggiunto solo di recente un vasto pubblico queste tecnologie stanno già avendo un impatto molto significativo sulle industrie creative. L'IA generativa viene incorporata nelle pratiche professionali e artigianali in settori quali il marketing il giornalismo la grafica la scrittura i videogiochi e la traduzione incidendo sulla vita e sul lavoro degli individui che operano in questi settori. Quali sono le opportunità e le sfide che devono affrontare i professionisti attuali e aspiranti tali? In che modo le istituzioni educative comprese le università dovrebbero contribuire a garantire che gli studenti e gli insegnanti siano messi nella condizione di esplorare e riflettere sui benefici e sui potenziali rischi dei cambiamenti innescati da queste tecnologie?,Scuola di Studi Superiori Ferdinando Rossi Università degli Studi di Torino,2,29/11/2024,PATTI Viviana/// NATALE Simone,MENSA Enrico/// CHIERCHIELLO ELISA,STUDI UMANISTICI/// INFORMATICA,,,AREA MIN. 10 - Scienze dell'antichitafilologico-letterarie e storico-artistiche,Sensibilizzare e informare sulle sfide legate all'impatto dell'IA generativa nelle industrie della creatività,Informazione,Cittadini (40)/// Terzo settore/ONG (4),0,https://www.unito.it/eventi/generative-ai-and-creative-industries,SH3_10 - Communication and information networks media/// PE6_7 - Artificial intelligence intelligent systems natural language processing,,,,,,
143441,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,18/12/2024,2024,PEN-24991,Progetto Cefalee,Divulgazione di nuove metodologie didattiche relative alle cefalee tramite utilizzo di tecnologia innovativa e il paziente standardizzato,Polo didattico San Luigi Orbassano,1,12/12/2024,LEMBO David/// ABATE DAGA FEDERICO/// CLERICO Marinella,VIRGILIO Eleonora/// STREITO LIDIA MISLIN/// ROLLA Simona/// MAGLIONE ALESSANDRO/// ROSSO RACHELE/// MERONI RAFFAELLA/// RIGONI FRANCESCO/// GALOPPINI ELISABETTA/// SIRACUSA FEDERICO/// MOSCATO Vito,SCIENZE CLINICHE E BIOLOGICHE/// INFORMATICA,82177,Azienda Ospedaliero-Universitaria San Luigi Gonzaga di Orbassano -  DIR-SANIT-PRESID,AREA MIN. 06 - Scienze mediche,Divulgazione nuove metodologie di formazione sulla cefalea.,Informazione,Categorie speciali o svantaggiate (es. media professionisti DSA disabili disoccupati immigrati carcerati …) (10)/// Cittadini (50)/// Istituzioni ed enti locali (10),0,https://www.dscb.unito.it/do/home.pl/View?doc=/Ricerca/Progetto_Cefalea.html,LS7_2 - Medical technologies and tools (including genetic tools and biomarkers) for prevention diagnosis monitoring and treatment of diseases/// LS7_7 - Pharmacology and toxicology/// LS7_9 - Public health and epidemiology/// LS7_12 - Health care including care for the ageing population,,,,,,
144605,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,20/12/2024,2024,PEN-25136,Intelligenza Artificiale Bioetica Sostenibilità e Inclusione – Summer School 19-25 agosto,salute della sostenibilità e dell’inclusione: un’intersezione tra l’IA e la bioetica mai fatta prima. Si presterà particolare attenzione agli impatti ecologici e sociali correlati a questo progresso tecnologico.,Aula Magna del Rettorato dell’Università degli Studi di Urbino Carlo Bo - Via Saffi 2.,7,25/08/2024,BOELLA Guido/// CRESTI Matteo,,FILOSOFIA E SCIENZE DELL'EDUCAZIONE/// INFORMATICA,91724/// 201458,CONSULTA DI BIOETICA ONLUS/// SIPEIA - Società Italiana per l'Etica dell'Intelligenza Artificiale,AREA MIN. 01 - Scienze matematiche e informatiche/// AREA MIN. 06 - Scienze mediche/// AREA MIN. 11 - Scienze storiche filosofiche pedagogiche e psicologiche,Promuovere l’integrazione tra intelligenza artificiale bioetica sostenibilità e inclusione che rappresentano ilati del quadro del progresso equo.,Ascolto e dialogo,Categorie speciali o svantaggiate (es. media professionisti DSA disabili disoccupati immigrati carcerati …) (40),0,https://www.consultadibioetica.org/intelligenza-artificiale-bioetica-sostenibilita-e-inclusione-summer-school-19-25-agosto/,PE6_7 - Artificial intelligence intelligent systems natural language processing/// SH5_9 - Ethics and its applications/// social philosophy,,sostenibilità/// Inclusione/// Etica dell'Intelligenza artificiale,,,,
144622,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,20/12/2024,2024,PEN-25150,Intelligenza artificiale. Un punto di vista teologico,Presentazione di libro in collaborazione con il Master di Bioetica (UniTO).,on line webex unito,1,25/10/2024,CRESTI Matteo,BOELLA Guido,FILOSOFIA E SCIENZE DELL'EDUCAZIONE/// INFORMATICA,91724,CONSULTA DI BIOETICA ONLUS,AREA MIN. 11 - Scienze storiche filosofiche pedagogiche e psicologiche,Divulgazione dei temi dell'intelligenza artificiale,Ascolto e dialogo,Cittadini (40),0,https://www.consultadibioetica.org/intelligenza-artificiale-un-punto-di-vista-teologico/,PE6_7 - Artificial intelligence intelligent systems natural language processing/// SH5_9 - Ethics and its applications/// social philosophy,,Intelligenza Artificiale/// bioetica,,,,
149302,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,26/12/2024,2024,PEN-25191,Workshop D&D 4 PhD,The interdepartmental group Departments&Dragons in UniTO started a project called BRIGHT - Brain Research in Interactive Game-based HyperTraining to study quantitatively if and how Role Playing Games can help in developing and fostering soft skills.,Biblioteca Fisiologia UniTO,1,10/12/2024,DIANO Matteo/// STURA Ilaria/// D'AGATA Federico/// BIOGLIO Valerio,,NEUROSCIENZE -RITA LEVI MONTALCINI-/// PSICOLOGIA/// INFORMATICA,,,AREA MIN. 01 - Scienze matematiche e informatiche/// AREA MIN. 02 - Scienze fisiche/// AREA MIN. 11 - Scienze storiche filosofiche pedagogiche e psicologiche,How Role-Playing Games can help develop and foster soft skills. BRIGHT: theory and perspective. The participants will try an RPG with specialized Masters.,Ascolto e dialogo,Altro Studenti PhD (8),0,,SH3_4 - Social integration exclusion prosocial behaviour,,,,,,
150181,Attività di coinvolgimento e interazione con il mondo della scuola,06/01/2025,2024,PEN-25259,Evento: -Il mondo nuovo: Big Data e Intelligenza Artificiale-,Venerdì 6 dicembre 2024 dalle 9.30 alle 12.30 si è tenuto presso il Dipartimento di Economia e Statistica -Cognetti de Martiis- il convegno -Il mondo nuovo: Big Data e Intelligenza Artificiale”. L’evento si è svolto nell’Aula Magna del Campus Luigi Einaudi (Lungo Dora Siena 100 – Torino).Nel corso dell’evento sono intervenuti esponenti del mondo accademico delle istituzioni e delle imprese i quali hanno illustrato alcune applicazioni dell'Intelligenza Artificiale ad ambiti differenti della realtà e hanno contribuito a fornire una visione d'insieme delle opportunità e dei rischi delle nuove tecniche.   L’iniziativa rivolta alla comunità accademica e alle scuole secondarie superiori ha visto la partecipazione di diverse scuole secondarie superiori di Torino e provincia.,Campus Luigi Einaudi Università di Torino,1,,GIOFRE' Maela/// CEDRINI Mario Aldo/// PISANO Paola/// BAROGLIO Cristina/// CECCARELLI Adriano/// SAU Lino,KURAPATI SHALINI/// BRIGNONE SANDRO,ECONOMIA E STATISTICA -COGNETTI DE MARTIIS-/// INFORMATICA/// SCIENZE CLINICHE E BIOLOGICHE/// FILOSOFIA E SCIENZE DELL'EDUCAZIONE,,,AREA MIN. 01 - Scienze matematiche e informatiche/// AREA MIN. 13 - Scienze economiche e statistiche,Esponenti del mondo accademico delle istituzioni e delle imprese illustreranno alcune applicazioni dell'Intelligenza Artificiale ad ambiti differenti della realtà e contribuiranno a fornire una visione d'insieme delle opportunità e dei rischi delle nuove tecniche.   L’iniziativa è rivolta alla comunità accademica e alle scuole secondarie superiori.,Informazione,Secondaria II grado insegnanti (26)/// Secondaria II grado studenti (280),0,https://www.est.unito.it/do/avvisi.pl/Show?_id=rv2h,PE6_11 - Machine learning statistical data processing and applications using signal processing (e.g. speech image video)/// PE6_7 - Artificial intelligence intelligent systems natural language processing/// SH3_5 - Social attitudes and beliefs/// SH3_9 - Social aspects of teaching and learning curriculum studies education and educational policies/// SH3_12 - Social studies of science and technology,,,,PEN-25261,,
150521,Altre iniziative di Public Engagement,08/01/2025,2024,PEN-25304,Intervista radiofonica al prof. Guido Boella. Il posto delle parole -“L’Intelligenza Artificiale è più di quello che appare”,Intervista radiofonica al prof. Guido Boella. Il posto delle parole -“L’Intelligenza Artificiale è più di quello che appare”,radio -Il posto delle parole-,1,16/05/2024,BOELLA Guido,,INFORMATICA,,,AREA MIN. 01 - Scienze matematiche e informatiche,,Informazione,Cittadini (100),0,https://ilpostodelleparole.it/libri/guido-boella-lintelligenza-artificiale-e-piu-di-quello-che-appare/,PE6_7 - Artificial intelligence intelligent systems natural language processing,,,,,,
150982,Altre iniziative di Public Engagement,09/01/2025,2024,PEN-25321,Intervista radiofonica al Prof. Guido Boella-Radio Vaticana - Dritti al cuore -IA quotidIAna ciclo di conferenze presentate al Circolo dei Lettori di Torino,IA quotidIAna ciclo di conferenze presentate al Circolo dei Lettori di Torino analizza le implicazioni dell'intelligenza artificiale nelle nostre vite. Il professor Guido Boella ordinario presso il Dipartimento di Informatica dell'Università di Torino è uno degli ideatori dell’evento. Boella con il suo ruolo di Vicerettore per i rapporti con le imprese e l’innovazione industriale ci racconta con entusiasmo e qualche preoccupazione delle trasformazioni epocali che l’IA sta portando soffermandosi sulle implicazioni sociali ed etiche. L’evento clou: un dibattito sul possibile impatto dell’IA sulle elezioni e su come affrontare i rischi di manipolazione controllo disuguaglianze e perdita della libera scelta.,Radio Vaticana,1,13/11/2024,BOELLA Guido,,INFORMATICA,,,AREA MIN. 01 - Scienze matematiche e informatiche,,Informazione,Cittadini (100),0,https://www.vaticannews.va/it/podcast/rvi-programmi/dritti-al-cuore/2024/11/dritti-al-cuore-13-11-2024.html,PE6_7 - Artificial intelligence intelligent systems natural language processing,,,,,,
150983,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/01/2025,2024,PEN-25322,𝐀𝐈: 𝐄𝐭𝐢𝐜𝐚 𝐞 𝐈𝐧𝐧𝐨𝐯𝐚𝐳𝐢𝐨𝐧𝐞 𝐧𝐞𝐥 𝟐𝟎𝟐𝟒,L’innovazione e le nuove tecnologie dell’intelligenza artificiale rappresentano una chiave di sviluppo strategica e di accelerazione del progresso al contempo richiamano il tema della responsabilità in un ampio dibattito ancora in corso. Se “AI” rappresenta un’opportunità di sviluppo in diversi ambiti d’altra parte pone dinnanzi a numerosi problemi etici legali e sociali. L’evento è un approfondimento delle dinamiche che l’intelligenza artificiale ha nel campo della sfera pubblica con uno sguardo all'innovazione tecnologica in alcuni settori mediatici ed industriali. Il pubblico di riferimento è composto da studenti universitari studenti delle scuole superiori startup innovative e attori dell’ecosistema dell’innovazione.,Sala Lauree Blu del Campus Luigi Einaudi (Lungo Dora Siena 100/ A - Torino),1,07/02/2024,BELLUATI Marinella/// BOELLA Guido,,INFORMATICA/// CULTURE POLITICA E SOCIETA',,,AREA MIN. 01 - Scienze matematiche e informatiche,,Informazione,Altro cittadini studenti ricercatori (30),0,https://www.unito.it/eventi/ai-etica-e-innovazione-nel-2024,PE6_7 - Artificial intelligence intelligent systems natural language processing,,,,,,BELM_PE_ATENEO_24_02/// BOEG_PE_ATENEO_21_01
150984,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/01/2025,2024,PEN-25323,Impatto del digitale e politiche di uso sostenibile - Etica e Digitale,,,,,BOELLA Guido,,INFORMATICA,,,AREA MIN. 01 - Scienze matematiche e informatiche,,,,0,,,,,,,,
150985,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,09/01/2025,2024,PEN-25324,CONVEGNO MEDICINA DI GENERE E INTELLIGENZA ARTIFICIALE,,,,,BOELLA Guido,,INFORMATICA,,,AREA MIN. 01 - Scienze matematiche e informatiche,,,,0,,,,,,,,
